category,service_name,description,unit,price,regulation_reference,source_page
5 Otentisitas Kopi,Total xylosa,,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,11
6 Kelarutan,a pada air panas,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,11
6 Kelarutan,b pada air dingin,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,11
6 Kelarutan,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,11
6 Kelarutan,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,11
6 Kelarutan,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,11
6 Kelarutan,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,11
6 Kelarutan,Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,11
6 Kelarutan,Angka lempeng total,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,11
6 Kelarutan,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,11
6 Kelarutan,Okratoksin A,,per sampel,1500000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Bau,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Rasa,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Kadar lemak,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Kadar gula (dihitung sebagai sukrosa),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,HPLC,,per sampel,400000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Spektrofotometer,,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Kadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Bakteri Coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Salmonella sp.,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,11
1 Keadaan,Staphylococcus Aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,12
1 Keadaan,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,12
1 Keadaan,Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,12
Madu,"Uji organoleptik : bau, rasa",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,12
Madu,Aktifitas Enzim diastase,,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,a kualitatif,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,b kuantitatif,,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Air (refraktometer),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,glukosa),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Sukrosa,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Keasaman,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Padatan tak larut dalam air,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Kadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Merkuri (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Angka lempeng total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,APM koliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,12
2 Hmf,Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,"Keadaan : bentuk, rasa, aroma, warna",,per sampel,45000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,Bagian yang tak larut dalam air,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,Gula pereduksi (glukosa),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,Jumlah gula sebagai sakarosa,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,Timel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,12
Gula Palma,Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Polarisasi,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Gula pereduksi,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Susut pengeringan,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Sedimen,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Titrimetri,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Spektrofotometer,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,12
"Gula Kristal Rafinasi,",Angka lempeng total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,13
"Gula Kristal Rafinasi,",Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,13
"Gula Kristal Rafinasi,",Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,","Keadaan : Bau, rasa",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",inversi),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Sakarosa,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Bakteri Coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Salmonella sp.,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Staphylococcus Aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Lunak,",Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,","Keadaan : bau, rasa",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",inversi),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Sakarosa,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Bakteri Coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Salmonella sp.,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Staphylococcus Aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,13
"Kembang Gula Keras,",Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,13
Selai Buah,"Keadaan : Warna, bau, rasa",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,13
Selai Buah,Kadar air,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,13
Selai Buah,Padatan terlarut,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,13
Selai Buah,Timah (Sn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,13
Selai Buah,Kadar cemaran Arsen (As),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,13
Selai Buah,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,14
Selai Buah,Bakteri Coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,14
Selai Buah,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Selai Buah,Staphylococcus Aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Selai Buah,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,14
Selai Buah,Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,14
Selai Buah,Clostridium sp,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,tekstur,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,sakarosa),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Sakarin (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Siklamat (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Siklamat (Spectrofotometri),,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Sakarin (Spectrofotometri),,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Pewarna tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Pewarna tambahan (kuantitatif),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Briliant blue,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Carmosine (Spectrofotometri),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Tartrazine,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,bensoat (kuantitatif),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Benzoat (Spectrofotometri),,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Bakteri Coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Eschericia Coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Staphylococcus Aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,14
Jely Agar,Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,"Keadaan : bau, rasa",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Kadar protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Kadar lemak,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Angka Lempeng Total,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Bakteri Coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,14
Susu Bubuk,Eschericia Coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,15
Susu Bubuk,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,15
Susu Bubuk,Staphylococcus Aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,"Keadaan : Bau, Rasa Warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Kadar protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Kadar lemak,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Jumlah padatan,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Sakarin (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Siklamat (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Pewarna tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,bensoat (kuantitatif),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Bakteri bentuk koli,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Staphylococcus aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Vibrio sp.,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kedele,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,konsistensi,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Kadar protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Kadar lemak,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Kadar laktosa,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Kadar sakarosa,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Pewarna tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Sakarin (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Siklamat (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Kadar pati,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Kadar cemaran arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,15
Susu Kental Manis,Bakteri Coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,16
Susu Kental Manis,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Susu Kental Manis,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Susu Kental Manis,Staphylococcus aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Susu Kental Manis,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,16
Susu Kental Manis,Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,"Berat jenis (pada suhu 27,5oC)",,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Kadar lemak minimum,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,minimum,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Kadar protein minimum,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,"Warna, bau, rasa, kekentalan",,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Derajad asam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Uji alkohol (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Total Plate Count,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Staphylococcus Aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Enterobacteriaceae,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Jumlah sel somatis,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Residu antibiotika,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Uji pemalsuan,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Titik beku,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Uji peroksidase,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,16
Susu Segar,Kadar cemaran arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,konsistensi,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Kadar lemak,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Total padatan susu bukan lemak,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Kadar protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,laktat),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Kadar cemaran arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Bakteri Coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Listeria monocytogenes,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Yogurt,Jumlah bakteri starter,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,16
Biji Kakao,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,16
Biji Kakao,Biji berbau asap atau abnormal atau,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,16
Biji Kakao,Serangga hidup,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Jumlah biji per 100 gram,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar biji pecah,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar kotoran (waste),,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar benda asing,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kotoran mamalia,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar lemak total,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar biji berkapang,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar biji tidak terfermentasi,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar biji berserangga,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar biji berkecambah,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar kulit,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar keping,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar asam lemak bebas,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,pH keping biji,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar Cadmium (Cd),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar Besi (Fe),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar Tembaga (Cu),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar Seng (Zn),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar Timbel (Pb),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar Raksa (Hg),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kadar Arsen (As),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Jumlah bakteri total,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Bakteri Coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,17
Biji Kakao,(kualitatif),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,17
Kakao Bubuk,"Keadaan : Bau, Rasa Warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,17
Kakao Bubuk,Kehalusan,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,17
Kakao Bubuk,bebas lemak,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,17
Kakao Bubuk,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,17
